Transaction_ID,Amount,Hour,Merchant_Category,Distance_km,Device_Score,Daily_Transactions,Failed_Logins,International,Weekend,Account_Age_Months,Fraud
100410,11102.47,1,Shopping,377.4,17,18,6,1,0,10,1
100411,28460.1,12,Electronics,2751.7,22,36,3,0,0,36,1
100412,96635.87,17,Grocery,3511.0,3,32,8,1,1,21,1
100413,33904.23,9,Fuel,3140.8,28,22,7,0,1,13,1
100414,83505.77,13,Travel,1016.2,11,40,3,1,0,3,1
100415,19957.65,1,Electronics,2961.5,16,8,7,1,0,10,1
100416,73641.24,22,Travel,3890.9,40,27,9,1,0,5,1
100417,115053.59,11,Electronics,2651.0,32,18,8,1,0,6,1
100418,81283.46,20,Grocery,1722.2,18,21,10,1,1,36,1
100419,44790.84,3,Fuel,1277.7,39,23,2,1,1,25,1
100420,88257.19,1,Travel,221.1,33,31,10,1,0,32,1
100421,27138.92,6,Shopping,2618.1,6,18,10,0,0,5,1
100422,29515.14,23,Shopping,3458.5,6,21,10,1,1,5,1
100423,57810.9,17,Grocery,1725.4,5,12,2,0,0,17,1
100424,31179.25,0,Fuel,1367.4,24,36,8,1,0,21,1
100425,66505.95,16,Grocery,3243.0,39,12,2,0,0,23,1
100426,83876.05,15,Electronics,3072.2,18,36,8,1,0,2,1
100427,20683.87,0,Restaurant,2015.9,34,26,4,1,0,24,1
100428,21257.99,6,Shopping,304.7,36,33,10,0,0,20,1
100429,88482.79,19,Travel,1137.5,32,17,4,0,1,15,1
100430,25856.17,21,Grocery,4018.3,3,37,10,0,1,19,1
100431,27703.02,9,Restaurant,2944.9,21,30,4,0,1,7,1
100432,27252.34,13,Electronics,2480.7,21,27,4,1,1,21,1
100433,33310.14,15,Fuel,1185.5,27,25,7,0,0,22,1
100434,94098.2,17,Electronics,2486.2,6,19,3,1,1,9,1
100435,106928.62,18,Electronics,474.7,4,9,10,0,0,26,1
100436,68433.31,7,Restaurant,2763.0,34,38,4,1,0,26,1
100437,38464.9,0,Shopping,2377.0,32,13,8,1,1,33,1
100438,115860.03,5,Restaurant,4911.1,10,40,4,1,0,11,1
100439,80832.53,7,Grocery,4841.9,30,30,2,0,1,32,1
100440,31912.15,1,Grocery,3376.1,33,31,8,1,0,30,1
100441,42268.18,20,Fuel,3548.3,33,25,6,0,0,25,1
100442,80133.7,12,Travel,4193.8,33,24,8,0,0,34,1
100443,44678.72,5,Electronics,3984.0,38,8,10,0,1,29,1
100444,78999.86,13,Travel,1136.4,11,18,7,0,0,15,1
100445,60374.41,1,Electronics,2446.2,13,18,8,0,0,16,1
100446,23529.85,5,Restaurant,3184.7,2,17,2,0,0,17,1
100447,73926.12,19,Fuel,2861.7,1,26,3,0,0,29,1
100448,24615.18,23,Shopping,4168.8,38,17,4,1,0,11,1
100449,57149.07,0,Electronics,2993.9,14,32,8,0,0,7,1
100450,109574.01,17,Restaurant,3453.4,9,14,4,1,0,3,1
100451,15716.85,1,Shopping,3331.0,38,8,8,1,0,24,1
100452,31390.92,8,Fuel,4031.3,24,30,3,1,0,9,1
100453,109659.82,22,Shopping,510.7,38,34,6,0,0,1,1
100454,71468.52,11,Grocery,677.4,0,32,5,1,1,27,1
100455,79931.23,6,Fuel,1342.8,34,35,7,1,0,26,1
100456,69119.71,22,Fuel,975.7,35,38,6,1,0,23,1
100457,103324.88,16,Fuel,3330.5,14,36,4,0,0,14,1
100458,97098.18,4,Fuel,3108.7,3,18,8,0,0,6,1
100459,55068.4,12,Restaurant,414.0,14,31,3,0,0,25,1
100460,37943.96,6,Shopping,4821.3,3,19,9,1,0,1,1
100461,64587.63,21,Grocery,1054.3,38,40,10,0,0,11,1
100462,80327.2,12,Restaurant,4880.7,5,25,8,1,1,26,1
100463,6767.15,8,Electronics,3547.7,5,26,10,1,0,23,1
100464,27370.4,16,Grocery,4655.6,36,8,6,0,0,27,1
100465,62864.45,12,Restaurant,1765.8,7,40,6,1,0,29,1
100466,32976.42,8,Grocery,1764.3,29,37,2,1,0,8,1
100467,95695.44,17,Grocery,1179.9,14,28,8,1,0,34,1
100468,35285.21,10,Travel,1507.7,25,29,3,0,1,31,1
100469,70976.95,8,Electronics,995.6,12,39,5,0,1,16,1
100470,101018.16,21,Shopping,4198.0,22,17,3,0,0,6,1
100471,5761.72,18,Travel,4299.7,2,38,7,1,0,32,1
100472,118205.39,16,Fuel,4588.4,17,33,5,0,0,4,1
100473,67188.31,14,Travel,2562.1,25,19,9,0,0,34,1
100474,6359.3,5,Restaurant,1132.7,37,14,7,1,1,17,1
100475,35981.95,6,Fuel,4796.8,21,31,4,1,0,28,1
100476,47815.61,3,Shopping,4286.2,17,36,4,0,1,15,1
100477,32117.59,0,Electronics,2217.9,24,20,4,0,0,31,1
100478,20464.24,17,Restaurant,4477.0,40,28,9,1,1,17,1
100479,16382.1,23,Travel,900.4,13,24,9,0,1,29,1
100480,46435.26,11,Shopping,2831.7,16,30,2,1,0,8,1
100481,27880.18,21,Restaurant,2921.9,34,19,6,1,0,21,1
100482,89700.51,20,Travel,4459.2,24,26,9,0,0,11,1
100483,75415.67,10,Travel,2083.4,4,13,4,1,0,15,1
100484,86699.85,14,Fuel,3066.4,25,25,9,1,1,34,1
100485,103234.36,12,Grocery,712.7,15,24,3,0,1,11,1
100486,112731.27,8,Restaurant,2418.6,3,9,8,0,1,7,1
100487,80305.76,20,Electronics,4438.8,19,22,5,1,1,29,1
100488,101429.54,8,Restaurant,240.0,22,28,9,1,0,35,1
100489,116497.36,15,Restaurant,3518.4,11,37,8,1,1,23,1
100490,15298.71,0,Restaurant,1608.6,26,24,4,1,0,1,1
100491,102513.85,0,Fuel,1785.0,30,8,9,1,0,20,1
100492,73655.43,13,Fuel,4004.2,35,31,5,1,1,36,1
100493,87217.87,20,Electronics,3265.4,24,22,6,0,0,28,1
100494,96995.29,6,Grocery,3104.8,17,26,10,1,1,27,1
100495,38303.46,10,Grocery,3220.8,39,36,6,1,1,13,1
100496,116517.37,23,Grocery,208.4,6,26,6,0,1,29,1
100497,22328.62,14,Shopping,2518.5,21,34,6,1,0,24,1
100498,42978.59,17,Fuel,4233.4,9,11,6,1,1,5,1
100499,108005.38,14,Electronics,1325.4,24,8,3,0,0,25,1
100500,8853.68,10,Electronics,2358.1,6,21,9,1,0,20,1
100501,9851.38,6,Travel,4693.4,33,15,6,1,0,20,1
100502,104320.63,5,Travel,1167.2,7,23,8,1,0,1,1
100503,50517.95,7,Electronics,1291.1,2,38,4,1,0,6,1
100504,83883.63,22,Restaurant,1758.3,40,11,2,1,0,10,1
100505,19470.16,22,Fuel,1240.1,35,30,9,0,0,2,1
100506,20494.2,22,Fuel,4503.4,31,36,10,1,1,35,1
100507,26462.07,16,Electronics,1803.6,29,25,10,0,0,5,1
100508,99233.13,0,Restaurant,2753.9,29,8,10,1,0,12,1
100509,94241.91,4,Restaurant,1270.1,4,32,5,1,1,36,1
100510,52127.52,1,Electronics,1677.9,6,12,2,0,1,12,1
100511,27035.91,11,Electronics,255.9,24,39,10,1,0,4,1
100512,13150.51,11,Restaurant,4658.0,13,39,3,1,0,4,1
100513,107399.52,9,Grocery,4127.9,3,25,10,0,0,5,1
100514,115467.48,21,Electronics,575.9,14,32,5,0,0,34,1
100515,113962.88,22,Shopping,2836.3,35,34,3,1,0,30,1
100516,16971.78,17,Restaurant,3983.1,35,33,10,1,0,11,1
100517,45517.27,19,Electronics,1644.3,20,31,8,1,0,21,1
100518,29601.74,0,Shopping,3852.0,16,31,9,1,1,26,1
100519,37715.45,6,Travel,179.9,8,27,2,1,1,15,1
100520,99523.09,1,Fuel,3479.6,17,40,10,0,0,7,1
100521,20916.94,2,Restaurant,1898.7,37,23,5,1,0,20,1
100522,110556.41,19,Shopping,3697.9,20,38,4,1,0,7,1
100523,89040.78,13,Grocery,2923.8,5,11,7,1,0,28,1
100524,31072.53,16,Grocery,3298.6,38,8,8,0,0,20,1
100525,69964.98,19,Restaurant,1701.5,14,17,2,1,0,29,1
100526,30539.85,15,Restaurant,1519.9,25,17,4,1,0,6,1
100527,68037.53,15,Restaurant,1386.5,25,40,8,0,1,9,1
100528,50461.66,13,Travel,2899.5,35,23,5,0,0,18,1
100529,71242.1,10,Travel,651.4,26,35,7,1,0,13,1
100530,7783.79,7,Electronics,1593.6,22,36,4,1,0,3,1
100531,22938.99,9,Grocery,3669.6,5,15,2,0,0,10,1
100532,97492.29,6,Electronics,1595.1,30,9,7,0,0,35,1
100533,91290.84,1,Travel,2789.1,39,17,2,1,1,34,1
100534,37661.56,2,Fuel,3967.0,39,25,2,1,0,1,1
100535,81242.89,7,Fuel,4573.1,23,14,2,1,0,25,1
100536,86614.21,14,Restaurant,4529.0,31,13,4,0,0,33,1
100537,7471.17,23,Electronics,1312.2,33,27,7,1,1,26,1
100538,83695.81,20,Travel,1841.4,19,23,10,1,0,4,1
100539,107396.24,12,Shopping,4092.8,1,25,5,0,1,22,1
100540,88937.31,13,Travel,2651.5,39,22,8,0,0,10,1
100541,42867.74,9,Shopping,2756.9,13,16,10,0,0,9,1
100542,65237.63,17,Shopping,762.7,9,18,7,0,1,36,1
100543,41523.72,14,Shopping,4410.2,1,28,8,1,0,20,1
100544,107824.96,5,Grocery,4672.9,17,17,5,0,0,9,1
100545,75377.88,11,Grocery,1407.6,36,22,5,0,0,2,1
100546,59809.26,15,Fuel,2561.4,38,38,7,0,1,25,1
100547,27224.88,6,Grocery,257.9,0,25,8,0,1,13,1
100548,114790.39,13,Fuel,2252.5,39,39,7,1,0,16,1
100549,74911.95,3,Fuel,4139.2,20,33,10,0,0,34,1
100550,105943.2,20,Grocery,4401.1,15,33,2,1,1,34,1
100551,55548.7,19,Grocery,4433.5,18,37,4,1,0,19,1
100552,108922.7,18,Shopping,2371.5,28,13,10,0,0,12,1
100553,50202.67,2,Travel,1685.0,1,19,9,0,0,30,1
100554,79586.29,20,Travel,3586.2,10,15,3,0,1,29,1
100555,86337.1,5,Travel,3661.7,32,18,8,1,0,3,1
100556,80845.99,9,Shopping,835.4,9,19,2,1,0,20,1
100557,56319.7,0,Fuel,3169.6,7,16,5,0,0,17,1
100558,62343.86,14,Fuel,4056.5,38,39,5,0,0,31,1
100559,74139.91,5,Electronics,132.2,35,25,10,0,1,4,1
100560,45137.28,3,Fuel,812.3,2,27,7,0,0,4,1
100561,23553.55,2,Travel,1493.5,38,19,9,1,0,3,1
100562,108215.92,3,Shopping,4119.3,27,12,6,1,0,9,1
100563,42858.98,2,Fuel,2127.4,13,21,2,0,0,34,1
100564,74549.47,18,Restaurant,3962.1,18,35,7,1,0,34,1
100565,19917.01,22,Travel,2856.9,33,39,9,0,0,15,1
100566,5181.81,1,Travel,217.5,40,15,5,1,0,27,1
100567,97695.0,9,Travel,1140.5,40,20,6,1,0,5,1
100568,42251.24,6,Travel,130.0,21,29,8,0,0,12,1
100569,111062.17,20,Fuel,2447.6,30,10,4,1,0,10,1
100570,66751.27,17,Restaurant,1742.0,26,11,10,1,1,21,1
100571,71400.73,10,Fuel,1725.4,22,12,4,1,0,2,1
100572,101876.66,22,Grocery,2897.8,24,19,3,1,1,21,1
100573,14981.75,9,Electronics,4397.5,23,36,6,0,1,34,1
100574,95268.56,16,Electronics,3911.2,5,36,10,0,1,31,1
100575,111218.23,16,Shopping,3689.0,33,27,7,0,0,7,1
100576,28596.52,21,Restaurant,279.1,24,15,2,1,0,3,1
100577,43328.32,10,Electronics,4457.0,6,27,2,1,1,14,1
100578,36814.7,8,Grocery,1663.8,28,15,6,0,1,11,1
100579,76638.67,4,Shopping,2618.9,13,30,10,1,0,18,1
100580,71019.54,4,Grocery,939.2,19,29,10,1,0,4,1
100581,82682.03,22,Restaurant,619.0,3,13,8,1,0,12,1
100582,77389.13,22,Shopping,3481.6,28,30,6,1,0,13,1
100583,14032.74,14,Travel,4621.6,29,16,3,1,0,7,1
100584,86674.83,12,Electronics,2380.4,14,22,4,1,0,24,1
100585,81495.77,15,Grocery,3965.0,20,37,9,0,0,5,1
100586,58042.79,22,Grocery,936.9,22,16,10,0,0,26,1
100587,79686.91,19,Electronics,3982.9,34,37,8,1,0,16,1
100588,116997.55,17,Shopping,1980.7,21,21,8,1,1,22,1
100589,81200.41,17,Grocery,481.7,36,39,3,1,0,21,1
100590,25260.01,20,Shopping,4783.8,4,14,8,1,1,32,1
100591,30025.35,17,Travel,780.7,37,8,4,0,0,29,1
100592,71462.11,2,Restaurant,1058.8,20,27,6,1,1,23,1
100593,118438.49,1,Grocery,2080.6,8,26,2,1,0,36,1
100594,99386.63,20,Travel,1860.3,18,9,5,1,0,26,1
100595,51693.76,17,Fuel,2232.4,13,19,9,0,0,13,1
100596,46433.11,20,Grocery,2144.5,18,16,4,0,1,5,1
100597,106762.2,22,Restaurant,3323.8,8,13,4,1,0,30,1
100598,76673.58,5,Fuel,2326.5,27,36,8,1,0,15,1
100599,71462.93,18,Travel,4249.3,15,40,6,1,1,35,1
100600,9354.48,23,Shopping,2468.0,23,15,9,0,0,10,1
100601,103825.33,19,Grocery,3777.9,17,37,10,0,1,34,1
100602,77526.23,0,Fuel,3352.3,4,27,2,1,0,35,1
100603,109196.33,5,Grocery,2912.4,21,34,7,1,0,19,1
100604,73728.2,18,Grocery,1589.9,36,24,2,1,0,11,1
100605,38551.62,16,Grocery,3713.2,1,26,9,0,0,9,1
100606,36952.61,19,Electronics,749.4,17,25,6,0,0,8,1
100607,89981.23,5,Restaurant,3329.9,23,19,6,0,0,32,1
100608,44427.52,7,Shopping,513.6,9,17,9,1,0,25,1
100609,78321.09,5,Fuel,1133.2,22,11,6,0,0,4,1
100610,39657.22,8,Electronics,3756.1,34,22,8,1,0,31,1
100611,54994.45,17,Shopping,1515.1,28,32,7,0,0,7,1
100612,102087.52,8,Shopping,3091.4,17,29,6,1,0,7,1
100613,58027.49,10,Restaurant,3408.9,15,20,10,1,1,12,1
100614,5974.76,11,Electronics,433.0,26,14,10,0,0,29,1
100615,33968.05,22,Grocery,266.8,39,13,2,0,1,8,1
100616,74538.87,9,Fuel,1942.2,36,19,3,0,0,17,1
100617,13707.13,2,Travel,2321.9,17,35,7,1,0,11,1
100618,49021.89,2,Fuel,1730.0,3,24,6,0,0,29,1
100619,28076.95,19,Shopping,2023.9,31,14,4,1,1,14,1
100620,55781.9,0,Fuel,1369.1,2,12,3,1,1,29,1
100621,78638.56,18,Grocery,4671.2,24,25,4,1,0,26,1
100622,113089.77,12,Shopping,2504.3,27,33,3,0,0,1,1
100623,60437.63,20,Shopping,2879.5,22,29,6,1,1,4,1
100624,66482.02,17,Grocery,4808.5,5,37,6,0,0,12,1
100625,80984.42,20,Fuel,1564.5,24,14,7,1,0,6,1
100626,21093.44,17,Shopping,1046.2,37,23,9,1,0,5,1
100627,66403.11,10,Shopping,4187.8,28,9,2,1,1,4,1
100628,18591.52,2,Grocery,4054.8,33,37,10,0,0,15,1
100629,61222.89,5,Shopping,193.4,39,10,5,0,1,1,1
100630,40343.79,15,Restaurant,3989.1,29,18,3,0,0,8,1
100631,30365.84,21,Restaurant,4041.8,27,29,8,1,0,8,1
100632,41982.84,3,Travel,4827.0,13,10,4,1,1,5,1
100633,52742.75,4,Grocery,3511.8,35,18,9,0,0,3,1
100634,77702.38,0,Electronics,1943.0,10,9,9,0,0,1,1
100635,86275.24,4,Shopping,3009.3,18,34,9,0,1,14,1
100636,56798.2,20,Travel,1272.3,11,10,4,1,0,6,1
100637,5525.55,20,Shopping,1254.6,7,14,7,0,1,30,1
100638,11102.94,21,Grocery,652.1,9,38,9,0,1,11,1
100639,46882.2,23,Grocery,1127.0,16,29,9,0,0,7,1
100640,25227.07,23,Fuel,3948.9,31,40,3,0,0,16,1
100641,42486.82,3,Electronics,1073.9,20,22,3,1,0,15,1
100642,105036.92,13,Electronics,1940.1,14,12,9,1,1,4,1
100643,75084.86,8,Electronics,972.5,23,16,9,0,0,23,1
100644,8690.88,13,Electronics,2886.5,17,16,3,1,0,30,1
100645,30283.16,13,Restaurant,1546.3,10,18,10,0,0,6,1
100646,119501.4,7,Travel,2998.7,29,25,2,1,0,16,1
100647,30576.76,15,Shopping,4644.7,9,8,8,0,0,3,1
100648,8866.36,2,Restaurant,2702.5,30,14,9,1,0,16,1
100649,84713.38,20,Grocery,2092.4,13,16,7,1,1,16,1
100650,81939.09,22,Fuel,892.8,29,9,9,1,1,9,1
100651,105228.46,16,Grocery,3171.4,40,8,3,1,0,22,1
100652,91582.12,16,Shopping,3520.5,39,21,3,1,0,4,1
100653,10929.7,20,Restaurant,1976.5,29,10,7,1,0,12,1
100654,69487.19,23,Restaurant,3890.5,8,29,5,0,0,31,1
100655,85827.02,21,Fuel,3790.6,14,28,7,1,1,33,1
100656,12287.46,22,Restaurant,1791.6,31,40,10,0,0,31,1
100657,66278.38,2,Grocery,1532.1,39,31,3,0,0,30,1
100658,25563.36,22,Electronics,4795.5,4,14,4,1,0,8,1
100659,105624.21,4,Fuel,2651.4,40,9,6,1,0,35,1
100660,56043.91,16,Shopping,3259.0,18,20,3,0,0,15,1
100661,71551.03,9,Restaurant,3313.2,20,39,10,1,1,30,1
100662,95775.05,1,Electronics,941.5,16,22,9,1,0,19,1
100663,57431.55,5,Electronics,915.2,10,26,4,0,1,10,1
100664,119283.9,17,Shopping,2915.2,28,24,7,0,1,14,1
100665,41448.53,9,Grocery,1784.9,23,36,10,0,0,35,1
100666,51524.67,23,Restaurant,2547.1,9,37,7,0,0,1,1
100667,43097.27,22,Grocery,3556.7,30,26,4,1,0,22,1
100668,108520.06,19,Electronics,783.2,35,15,6,0,0,26,1
100669,15635.33,2,Restaurant,369.7,12,22,6,0,0,2,1
100670,82862.29,19,Restaurant,4792.4,32,33,5,1,0,21,1
100671,11445.48,11,Grocery,3367.2,25,17,8,1,1,25,1
100672,45405.83,14,Travel,4889.9,35,13,5,1,1,27,1
100673,88720.08,9,Fuel,4498.8,26,16,3,0,0,14,1
100674,65409.62,20,Travel,1743.5,37,32,3,0,0,27,1
100675,68918.59,17,Fuel,3580.2,8,20,4,1,1,19,1
100676,100018.56,0,Grocery,4189.5,19,39,10,1,1,15,1
100677,39519.48,5,Fuel,3238.7,40,38,3,1,0,27,1
100678,79150.37,18,Fuel,239.4,17,39,3,1,0,31,1
100679,77219.55,5,Restaurant,2432.6,7,31,10,0,1,17,1
100680,41763.33,11,Fuel,4403.8,8,30,4,0,0,18,1
100681,114842.98,3,Restaurant,338.7,18,12,10,0,0,12,1
100682,67526.92,18,Travel,4375.0,19,25,7,0,0,35,1
100683,6483.23,3,Electronics,2639.0,23,39,8,1,1,11,1
100684,30428.05,3,Electronics,1023.2,35,15,8,1,0,5,1
100685,60144.6,22,Travel,1626.7,23,16,9,1,1,12,1
100686,98676.02,4,Grocery,1189.6,9,22,6,0,0,14,1
100687,92747.72,3,Grocery,647.4,1,38,8,0,0,13,1
100688,64050.11,21,Grocery,390.4,7,24,2,0,0,20,1
100689,94972.64,2,Electronics,4608.5,13,20,4,1,0,2,1
100690,113312.17,18,Grocery,4749.1,22,30,4,0,1,33,1
100691,71485.37,0,Shopping,168.5,13,20,6,0,1,35,1
100692,29611.77,5,Travel,2570.6,30,31,4,1,0,7,1
100693,53770.56,3,Restaurant,2619.8,26,15,7,0,1,30,1
100694,92661.47,3,Fuel,3553.2,35,10,3,1,1,32,1
100695,74044.79,13,Electronics,1628.8,28,22,10,1,0,19,1
100696,107896.78,12,Fuel,4031.9,23,19,2,1,0,7,1
100697,82799.65,11,Electronics,684.2,25,33,3,0,0,5,1
100698,73420.5,22,Restaurant,4954.2,7,22,8,1,0,18,1
100699,91974.84,16,Travel,4024.8,25,30,9,1,1,32,1
100700,57283.0,3,Shopping,698.7,31,39,5,0,1,2,1
100701,12846.3,19,Restaurant,3422.7,11,32,7,0,1,20,1
100702,13799.48,15,Restaurant,3782.9,31,37,5,1,1,32,1
100703,44515.8,12,Fuel,4312.4,34,9,2,1,0,8,1
100704,48278.7,15,Fuel,2352.3,2,19,10,1,1,11,1
100705,87308.17,17,Electronics,2488.5,7,39,10,1,0,31,1
100706,50009.25,0,Restaurant,2524.0,24,30,6,1,1,4,1
100707,101247.43,13,Travel,1809.5,37,9,7,1,0,7,1
100708,52371.9,22,Grocery,376.6,15,23,5,1,0,6,1
100709,18164.2,18,Restaurant,931.9,34,28,2,1,0,28,1
100710,35661.17,10,Restaurant,3510.2,37,9,7,1,1,25,1
100711,61161.24,19,Travel,3485.2,13,29,9,1,0,11,1
100712,55138.98,9,Restaurant,2535.1,4,21,6,1,0,4,1
100713,30976.89,18,Restaurant,3740.2,5,14,7,1,0,5,1
100714,29120.0,10,Electronics,3998.7,19,40,6,1,0,35,1
100715,33895.45,6,Shopping,2625.3,35,19,2,0,0,32,1
100716,90353.92,14,Electronics,2389.7,40,35,2,0,1,24,1
100717,90839.85,13,Travel,3851.1,27,34,7,0,0,14,1
100718,79294.91,4,Electronics,1356.6,38,23,8,0,1,8,1
100719,96660.15,5,Travel,1621.6,31,35,8,0,1,13,1
100720,34715.64,1,Grocery,4037.3,35,19,2,1,0,2,1
100721,39267.61,7,Grocery,411.6,26,31,3,1,0,9,1
100722,62528.58,19,Grocery,691.1,37,24,9,0,0,16,1
100723,41042.19,3,Electronics,4178.4,24,23,8,0,1,10,1
100724,36572.94,10,Restaurant,2101.0,37,11,9,1,0,8,1
100725,83514.92,0,Shopping,4820.2,9,31,9,1,0,20,1
100726,74668.69,20,Shopping,4223.2,3,23,6,1,0,20,1
100727,98408.78,8,Travel,698.1,15,36,8,0,1,26,1
100728,99611.39,1,Travel,1253.8,13,18,9,1,0,27,1
100729,99667.74,5,Shopping,4708.4,30,34,7,1,1,7,1
100730,12632.23,20,Shopping,2162.3,35,28,9,0,1,4,1
100731,55991.57,18,Grocery,3241.4,0,33,5,1,1,21,1
100732,33704.41,23,Electronics,3596.5,8,34,7,1,1,31,1
100733,84058.69,5,Fuel,4151.2,18,20,3,1,0,24,1
100734,113647.07,14,Electronics,4433.3,14,9,2,0,1,6,1
100735,102960.55,11,Electronics,343.9,39,35,6,0,0,6,1
100736,18495.31,22,Electronics,3621.1,27,37,9,0,1,15,1
100737,104122.72,6,Restaurant,3932.4,18,39,8,0,1,28,1
100738,99770.22,0,Travel,3660.9,12,34,4,1,0,10,1
100739,32080.85,15,Electronics,2309.8,15,31,9,0,0,1,1
100740,117055.91,3,Restaurant,2048.0,13,32,8,1,1,5,1
100741,43279.19,19,Fuel,1250.7,22,10,2,1,0,33,1
100742,50390.13,16,Fuel,1917.4,35,10,4,1,0,11,1
100743,105958.13,10,Grocery,746.4,20,35,4,1,0,8,1
100744,62409.22,19,Travel,4869.5,17,31,8,1,0,17,1
100745,55114.17,6,Electronics,908.4,31,17,10,1,1,4,1
100746,26061.25,1,Fuel,2404.2,10,37,8,0,0,32,1
100747,86538.35,2,Electronics,2477.5,31,15,4,0,0,23,1
100748,25775.32,18,Electronics,924.6,32,25,5,0,0,34,1
100749,13836.08,12,Travel,3864.4,6,29,2,1,0,8,1
100750,114390.28,14,Shopping,4201.2,9,9,3,1,0,31,1
100751,73333.49,1,Shopping,128.4,2,36,7,0,1,14,1
100752,96786.9,5,Electronics,3744.6,35,32,3,1,0,17,1
100753,104534.28,20,Shopping,537.0,13,18,8,1,1,19,1
100754,39332.87,16,Electronics,4025.4,19,16,7,0,0,24,1
100755,106822.5,19,Electronics,2434.6,36,35,3,1,0,24,1
100756,53991.97,16,Shopping,298.1,21,37,5,0,0,32,1
100757,14656.56,21,Travel,2394.3,5,38,6,0,0,9,1
100758,65155.59,13,Fuel,1547.9,3,12,2,0,1,33,1
100759,80998.35,0,Grocery,2885.5,16,30,6,0,0,33,1
100760,58231.08,10,Restaurant,3952.3,25,10,3,1,0,20,1
100761,92095.74,2,Shopping,2304.7,16,29,4,0,0,12,1
100762,34821.53,0,Electronics,3399.7,27,9,2,1,0,8,1
100763,57918.75,9,Grocery,2084.9,38,39,6,1,1,26,1
100764,6595.73,20,Electronics,648.4,1,20,2,0,0,31,1
100765,55115.67,4,Fuel,3167.7,34,20,3,1,0,30,1
100766,18392.76,18,Electronics,4521.8,28,39,9,0,1,29,1
100767,70484.5,13,Fuel,4185.8,3,29,2,0,0,28,1
100768,73521.55,16,Restaurant,2816.1,18,10,9,1,0,32,1
100769,112557.31,18,Travel,4534.9,31,22,2,0,0,28,1
100770,35802.62,22,Fuel,3276.7,30,15,9,1,1,29,1
100771,38121.24,19,Shopping,1041.8,22,36,5,0,0,22,1
100772,20083.24,19,Electronics,1537.6,24,34,7,1,1,11,1
100773,91164.24,3,Fuel,3368.6,8,19,5,0,0,32,1
100774,61778.38,11,Shopping,1250.1,35,11,2,1,1,17,1
100775,100214.1,19,Electronics,4482.8,2,12,7,1,1,8,1
100776,30771.0,22,Restaurant,1363.3,21,30,2,1,0,10,1
100777,16976.33,17,Grocery,347.1,28,37,3,0,0,7,1
100778,24210.32,16,Fuel,678.5,13,31,4,1,0,29,1
100779,16418.84,13,Grocery,3270.8,21,16,3,0,1,29,1
100780,98051.7,22,Fuel,1772.5,32,18,3,1,0,24,1
100781,81474.45,13,Fuel,842.9,33,34,5,0,0,28,1
100782,114461.66,22,Restaurant,2629.2,23,9,9,0,0,1,1
100783,14749.49,21,Shopping,1642.5,10,35,2,1,1,3,1
100784,71074.08,9,Shopping,4890.9,33,26,8,1,0,36,1
100785,109561.55,17,Restaurant,138.7,17,17,8,1,0,14,1
100786,79984.27,17,Travel,3517.6,25,20,6,0,0,3,1
100787,87671.26,17,Travel,4411.4,33,26,5,0,0,33,1
100788,92060.33,16,Grocery,884.1,1,24,5,1,0,28,1
100789,101782.1,14,Travel,1372.8,32,30,3,0,0,8,1
100790,5599.54,21,Shopping,1761.0,15,22,7,1,0,19,1
100791,21096.72,14,Grocery,1950.6,15,14,7,0,1,24,1
100792,53954.6,6,Fuel,2119.1,5,11,8,0,1,31,1
100793,82834.58,14,Shopping,2073.5,35,33,6,1,0,28,1
100794,61297.22,22,Fuel,4869.0,10,17,10,0,1,32,1
100795,86020.34,23,Electronics,4330.0,7,21,9,1,0,3,1
100796,47473.19,18,Travel,4763.9,38,34,3,0,1,24,1
100797,22630.02,4,Electronics,1920.2,23,27,6,1,0,2,1
100798,53502.05,0,Grocery,4690.4,19,26,5,0,0,32,1
100799,12769.92,15,Shopping,318.9,30,27,9,1,0,25,1
100800,20273.1,23,Travel,778.8,40,37,9,1,1,10,1
100801,76848.6,1,Shopping,3155.6,24,22,8,1,0,35,1
100802,89629.97,2,Electronics,3265.0,10,9,6,0,0,36,1
100803,67310.95,21,Restaurant,3812.3,36,20,9,0,1,8,1
100804,7181.96,18,Grocery,3955.1,15,36,3,1,0,26,1
100805,112392.61,8,Grocery,1765.8,11,34,2,1,1,25,1
100806,16423.37,9,Fuel,924.0,9,19,6,0,0,10,1
100807,11775.08,3,Travel,4809.5,11,9,2,1,1,25,1
100808,107696.27,15,Restaurant,1363.9,7,11,5,0,0,16,1
100809,49280.6,15,Grocery,663.9,3,28,9,1,0,5,1
100810,31880.15,18,Fuel,4442.2,17,14,5,0,0,20,1
100811,102321.95,17,Fuel,2552.1,9,31,10,0,0,16,1
100812,68842.51,15,Travel,304.8,29,26,4,0,0,4,1
100813,101541.09,5,Shopping,1962.8,22,21,10,1,0,3,1
100814,13042.55,6,Restaurant,539.6,7,16,10,1,0,28,1
100815,97236.5,21,Travel,4431.3,21,24,9,1,0,16,1
100816,57876.92,0,Shopping,3037.6,1,16,2,1,1,1,1
100817,68915.93,17,Grocery,3512.8,31,33,10,0,0,5,1
100818,98846.51,5,Shopping,2281.4,7,30,8,1,0,25,1
100819,19347.84,8,Shopping,1915.4,12,36,2,0,0,2,1
100820,46149.42,11,Grocery,540.8,39,27,5,0,1,32,1
